iter	Passed	Remaining
7882	949710	2664563
7883	949835	2664454
7884	949988	2664426
7885	950106	2664296
7886	950225	2664172
7887	950341	2664040
7888	950451	2663891
7889	950562	2663743
7890	950677	2663606
7891	950775	2663423
7892	950893	2663296
7893	951008	2663160
7894	951134	2663056
7895	951251	2662925
7896	951370	2662802
7897	951467	2662614
7898	951574	2662456
7899	951679	2662294
7900	951778	2662112
7901	951895	2661981
7902	952000	2661818
7903	952114	2661680
7904	952226	2661536
7905	952361	2661456
7906	952469	2661302
7907	952570	2661126
7908	952674	2660958
7909	952774	2660783
7910	952877	2660614
7911	952989	2660468
7912	953099	2660318
7913	953199	2660141
7914	953310	2659994
7915	953418	2659839
7916	953543	2659732
7917	953654	2659584
7918	953779	2659478
7919	953884	2659315
7920	953996	2659171
7921	954100	2659004
7922	954210	2658854
7923	954335	2658748
7924	954443	2658592
7925	954552	2658439
7926	954688	2658362
7927	954810	2658247
7928	954918	2658089
7929	955028	2657942
7930	955147	2657818
7931	955254	2657660
7932	955367	2657519
7933	955473	2657358
7934	955579	2657197
7935	955686	2657040
7936	955820	2656957
7937	955950	2656863
7938	956062	2656720
7939	956168	2656557
7940	956274	2656398
7941	956388	2656261
7942	956493	2656096
7943	956590	2655910
7944	956686	2655722
7945	956780	2655528
7946	956914	2655447
7947	957035	2655328
7948	957162	2655225
7949	957287	2655117
7950	957386	2654937
7951	957509	2654823
7952	957609	2654648
7953	957707	2654466
7954	957819	2654323
7955	957945	2654217
7956	958061	2654084
7957	958175	2653947
7958	958318	2653887
7959	958444	2653784
7960	958556	2653639
7961	958674	2653512
7962	958781	2653355
7963	958883	2653182
7964	958987	2653018
7965	959097	2652869
7966	959219	2652752
7967	959336	2652623
7968	959458	2652508
7969	959580	2652391
7970	959675	2652199
7971	959785	2652052
7972	959890	2651887
7973	959985	2651698
7974	960088	2651529
7975	960194	2651370
7976	960301	2651211
7977	960412	2651067
7978	960574	2651060
7979	960692	2650932
7980	960807	2650797
7981	960904	2650613
7982	961009	2650449
7983	961103	2650256
7984	961207	2650090
7985	961313	2649930
7986	961420	2649774
7987	961523	2649606
7988	961650	2649503
7989	961811	2649495
7990	961948	2649422
7991	962080	2649333
7992	962213	2649247
7993	962342	2649149
7994	962449	2648993
7995	962604	2648968
7996	962725	2648850
7997	962868	2648791
7998	963015	2648743
7999	963166	2648708
8000	963307	2648643
8001	963422	2648507
8002	963532	2648358
8003	963634	2648189
8004	963751	2648059
8005	963851	2647882
8006	963946	2647692
8007	964051	2647529
8008	964185	2647446
8009	964320	2647365
8010	964448	2647266
8011	964551	2647100
8012	964660	2646948
8013	964776	2646814
8014	964884	2646661
8015	965006	2646544
8016	965113	2646388
8017	965217	2646222
8018	965334	2646093
8019	965439	2645929
8020	965553	2645791
8021	965690	2645717
8022	965791	2645544
8023	965888	2645359
8024	966007	2645234
8025	966123	2645104
8026	966233	2644953
8027	966330	2644769
8028	966447	2644640
8029	966566	2644515
8030	966678	2644371
8031	966806	2644274
8032	966927	2644155
8033	967040	2644014
8034	967147	2643856
8035	967263	2643726
8036	967366	2643558
8037	967465	2643378
8038	967581	2643247
8039	967699	2643119
8040	967810	2642972
8041	967928	2642845
8042	968049	2642728
8043	968153	2642563
8044	968261	2642408
8045	968375	2642270
8046	968489	2642133
8047	968596	2641976
8048	968713	2641847
8049	968825	2641703
8050	968925	2641529
8051	969037	2641384
8052	969160	2641271
8053	969284	2641161
8054	969390	2641003
8055	969526	2640924
8056	969652	2640819
8057	969769	2640691
8058	969862	2640495
8059	969966	2640330
8060	970071	2640169
8061	970178	2640011
8062	970298	2639890
8063	970415	2639760
8064	970513	2639579
8065	970622	2639429
8066	970737	2639293
8067	970841	2639130
8068	970954	2638988
8069	971070	2638856
8070	971187	2638726
8071	971302	2638592
8072	971422	2638472
8073	971626	2638578
8074	971741	2638444
8075	971849	2638289
8076	971959	2638141
8077	972063	2637976
8078	972174	2637830
8079	972274	2637655
8080	972387	2637516
8081	972503	2637384
8082	972615	2637240
8083	972737	2637125
8084	972870	2637037
8085	972974	2636874
8086	973085	2636727
8087	973191	2636569
8088	973296	2636406
8089	973397	2636234
8090	973511	2636096
8091	973622	2635952
8092	973738	2635819
8093	973841	2635653
8094	973989	2635607
8095	974114	2635499
8096	974227	2635360
8097	974336	2635209
8098	974436	2635033
8099	974546	2634885
8100	974658	2634742
8101	974761	2634575
8102	974883	2634459
8103	974984	2634287
8104	975112	2634186
8105	975229	2634058
8106	975342	2633916
8107	975448	2633758
8108	975562	2633622
8109	975671	2633469
8110	975780	2633321
8111	975904	2633208
8112	976037	2633122
8113	976208	2633139
8114	976317	2632990
8115	976435	2632861
8116	976544	2632710
8117	976657	2632572
8118	976774	2632443
8119	976878	2632279
8120	976977	2632099
8121	977088	2631955
8122	977191	2631788
8123	977293	2631617
8124	977403	2631470
8125	977525	2631355
8126	977646	2631236
8127	977755	2631085
8128	977854	2630908
8129	977956	2630737
8130	978070	2630601
8131	978178	2630448
8132	978293	2630314
8133	978405	2630171
8134	978507	2630001
8135	978616	2629852
8136	978751	2629770
8137	978866	2629636
8138	978971	2629473
8139	979066	2629287
8140	979179	2629147
8141	979297	2629020
8142	979414	2628890
8143	979521	2628734
8144	979630	2628585
8145	979742	2628442
8146	979849	2628286
8147	979973	2628176
8148	980078	2628014
8149	980189	2627869
8150	980283	2627680
8151	980399	2627547
8152	980507	2627394
8153	980606	2627217
8154	980713	2627060
8155	980810	2626879
8156	980920	2626731
8157	981036	2626599
8158	981158	2626482
8159	981265	2626328
8160	981362	2626144
8161	981465	2625980
8162	981571	2625819
8163	981676	2625659
8164	981776	2625484
8165	981887	2625339
8166	982036	2625297
8167	982173	2625222
8168	982352	2625258
8169	982472	2625138
8170	982597	2625029
8171	982704	2624873
8172	982813	2624725
8173	982918	2624562
8174	983034	2624430
8175	983148	2624295
8176	983264	2624161
8177	983371	2624006
8178	983481	2623859
8179	983612	2623767
8180	983730	2623641
8181	983837	2623486
8182	983945	2623334
8183	984050	2623172
8184	984175	2623064
8185	984286	2622920
8186	984394	2622768
8187	984510	2622636
8188	984617	2622479
8189	984744	2622377
8190	984871	2622275
8191	984990	2622151
8192	985095	2621992
8193	985200	2621830
8194	985318	2621704
8195	985442	2621595
8196	985586	2621537
8197	985699	2621398
8198	985812	2621258
8199	985934	2621142
8200	986053	2621020
8201	986159	2620860
8202	986259	2620688
8203	986367	2620535
8204	986477	2620387
8205	986584	2620232
8206	986687	2620066
8207	986797	2619919
8208	986910	2619779
8209	987015	2619618
8210	987134	2619493
8211	987256	2619380
8212	987371	2619245
8213	987480	2619096
8214	987592	2618953
8215	987700	2618799
8216	987800	2618626
8217	987900	2618453
8218	988003	2618286
8219	988095	2618093
8220	988209	2617955
8221	988329	2617836
8222	988453	2617724
8223	988558	2617565
8224	988676	2617439
8225	988788	2617295
8226	988900	2617155
8227	989011	2617009
8228	989118	2616855
8229	989248	2616760
8230	989346	2616582
8231	989460	2616445
8232	989571	2616299
8233	989681	2616153
8234	989787	2615996
8235	989897	2615848
8236	990007	2615700
8237	990101	2615512
8238	990208	2615358
8239	990318	2615210
8240	990419	2615039
8241	990522	2614872
8242	990640	2614747
8243	990758	2614621
8244	990853	2614434
8245	990967	2614298
8246	991077	2614150
8247	991177	2613977
8248	991281	2613816
8249	991401	2613695
8250	991510	2613544
8251	991616	2613388
8252	991730	2613252
8253	991854	2613142
8254	991974	2613020
8255	992085	2612876
8256	992196	2612730
8257	992301	2612573
8258	992408	2612417
8259	992518	2612269
8260	992619	2612099
8261	992725	2611942
8262	992836	2611797
8263	992944	2611644
8264	993082	2611572
8265	993198	2611442
8266	993304	2611284
8267	993425	2611166
8268	993534	2611016
8269	993636	2610848
8270	993743	2610693
8271	993863	2610573
8272	993965	2610405
8273	994084	2610283
8274	994198	2610145
8275	994338	2610079
8276	994481	2610018
8277	994594	2609879
8278	994696	2609712
8279	994809	2609573
8280	994913	2609410
8281	995011	2609232
8282	995121	2609085
8283	995224	2608920
8284	995342	2608794
8285	995456	2608657
8286	995575	2608534
8287	995672	2608354
8288	995780	2608203
8289	995891	2608057
8290	995997	2607902
8291	996107	2607754
8292	996213	2607596
8293	996317	2607435
8294	996422	2607274
8295	996542	2607155
8296	996803	2607402
8297	996912	2607253
8298	997027	2607121
8299	997142	2606986
8300	997246	2606825
8301	997357	2606679
8302	997458	2606510
8303	997560	2606342
8304	997664	2606179
8305	997775	2606037
8306	997883	2605885
8307	998005	2605769
8308	998106	2605600
8309	998213	2605446
8310	998322	2605295
8311	998438	2605165
8312	998548	2605019
8313	998663	2604886
8314	998757	2604696
8315	998876	2604573
8316	998980	2604411
8317	999111	2604320
8318	999278	2604323
8319	999382	2604159
8320	999502	2604039
8321	999609	2603884
8322	999709	2603712
8323	999823	2603576
8324	999933	2603429
8325	1000039	2603272
8326	1000160	2603156
8327	1000281	2603037
8328	1000412	2602945
8329	1000523	2602803
8330	1000627	2602640
8331	1000737	2602494
8332	1000837	2602321
8333	1000939	2602153
8334	1001045	2601996
8335	1001156	2601853
8336	1001334	2601885
8337	1001429	2601697
8338	1001549	2601579
8339	1001667	2601454
8340	1001777	2601305
8341	1001877	2601133
8342	1002005	2601035
8343	1002120	2600902
8344	1002236	2600769
8345	1002344	2600617
8346	1002454	2600472
8347	1002567	2600335
8348	1002697	2600240
8349	1002824	2600138
8350	1002929	2599979
8351	1003040	2599835
8352	1003146	2599677
8353	1003255	2599529
8354	1003366	2599385
8355	1003474	2599234
8356	1003589	2599100
8357	1003698	2598953
8358	1003807	2598802
8359	1003942	2598721
8360	1004053	2598578
8361	1004178	2598471
8362	1004287	2598322
8363	1004393	2598165
8364	1004495	2597999
8365	1004588	2597809
8366	1004701	2597671
8367	1004800	2597496
8368	1004907	2597341
8369	1005013	2597186
8370	1005149	2597106
8371	1005269	2596987
8372	1005382	2596848
8373	1005511	2596750
8374	1005620	2596600
8375	1005730	2596456
8376	1005841	2596313
8377	1005953	2596171
8378	1006057	2596010
8379	1006161	2595847
8380	1006270	2595700
8381	1006390	2595579
8382	1006490	2595407
8383	1006604	2595273
8384	1006702	2595095
8385	1006809	2594940
8386	1006925	2594809
8387	1007036	2594668
8388	1007149	2594529
8389	1007255	2594373
8390	1007358	2594208
8391	1007464	2594053
8392	1007583	2593930
8393	1007684	2593760
8394	1007789	2593602
8395	1007900	2593458
8396	1008072	2593472
8397	1008183	2593329
8398	1008294	2593185
8399	1008399	2593027
8400	1008504	2592867
8401	1008615	2592724
8402	1008744	2592629
8403	1008851	2592475
8404	1008961	2592329
8405	1009060	2592154
8406	1009182	2592038
8407	1009284	2591873
8408	1009390	2591717
8409	1009492	2591550
8410	1009606	2591415
8411	1009703	2591237
8412	1009821	2591110
8413	1009940	2590988
8414	1010048	2590836
8415	1010159	2590693
8416	1010264	2590536
8417	1010370	2590379
8418	1010476	2590224
8419	1010571	2590038
8420	1010680	2589891
8421	1010778	2589714
8422	1010881	2589551
8423	1011010	2589454
8424	1011124	2589318
8425	1011237	2589180
8426	1011351	2589044
8427	1011455	2588883
8428	1011562	2588731
8429	1011663	2588563
8430	1011778	2588429
8431	1011891	2588291
8432	1011987	2588109
8433	1012102	2587978
8434	1012255	2587941
8435	1012364	2587793
8436	1012473	2587644
8437	1012572	2587472
8438	1012681	2587322
8439	1012782	2587156
8440	1012891	2587007
8441	1013008	2586879
8442	1013107	2586706
8443	1013217	2586561
8444	1013326	2586411
8445	1013435	2586264
8446	1013566	2586172
8447	1013670	2586010
8448	1013782	2585872
8449	1013898	2585742
8450	1014006	2585590
8451	1014120	2585454
8452	1014235	2585323
8453	1014342	2585170
8454	1014432	2584973
8455	1014552	2584854
8456	1014680	2584753
8457	1014785	2584595
8458	1014890	2584437
8459	1014987	2584259
8460	1015095	2584107
8461	1015205	2583963
8462	1015309	2583802
8463	1015410	2583634
8464	1015532	2583518
8465	1015638	2583364
8466	1015767	2583267
8467	1015895	2583168
8468	1016003	2583015
8469	1016109	2582862
8470	1016214	2582703
8471	1016324	2582558
8472	1016431	2582406
8473	1016533	2582240
8474	1016633	2582069
8475	1016734	2581900
8476	1016847	2581764
8477	1016962	2581631
8478	1017079	2581503
8479	1017192	2581365
8480	1017304	2581225
8481	1017413	2581078
8482	1017527	2580942
8483	1017660	2580857
8484	1017764	2580695
8485	1017893	2580599
8486	1018010	2580470
8487	1018126	2580341
8488	1018237	2580199
8489	1018345	2580048
8490	1018472	2579945
8491	1018595	2579834
8492	1018712	2579707
8493	1018825	2579570
8494	1018926	2579401
8495	1019026	2579230
8496	1019143	2579103
8497	1019252	2578956
8498	1019382	2578862
8499	1019502	2578740
8500	1019608	2578586
8501	1019711	2578423
8502	1019829	2578298
8503	1019987	2578276
8504	1020120	2578186
8505	1020235	2578054
8506	1020340	2577899
8507	1020457	2577770
8508	1020580	2577657
8509	1020687	2577505
8510	1020795	2577355
8511	1020909	2577221
8512	1021027	2577094
8513	1021134	2576942
8514	1021235	2576776
8515	1021334	2576603
8516	1021443	2576456
8517	1021556	2576318
8518	1021677	2576199
8519	1021797	2576081
8520	1021905	2575931
8521	1022014	2575783
8522	1022119	2575627
8523	1022222	2575462
8524	1022322	2575292
8525	1022428	2575138
8526	1022534	2574984
8527	1022643	2574836
8528	1022749	2574680
8529	1022874	2574573
8530	1022984	2574430
8531	1023091	2574275
8532	1023199	2574127
8533	1023294	2573945
8534	1023400	2573789
8535	1023507	2573636
8536	1023607	2573467
8537	1023713	2573311
8538	1023829	2573183
8539	1023937	2573031
8540	1024061	2572923
8541	1024199	2572848
8542	1024298	2572676
8543	1024412	2572542
8544	1024514	2572376
8545	1024616	2572211
8546	1024724	2572061
8547	1024823	2571888
8548	1024935	2571748
8549	1025048	2571612
8550	1025159	2571471
8551	1025284	2571363
8552	1025404	2571244
8553	1025516	2571104
8554	1025618	2570938
8555	1025728	2570795
8556	1025838	2570649
8557	1025948	2570505
8558	1026051	2570344
8559	1026158	2570192
8560	1026268	2570046
8561	1026386	2569922
8562	1026507	2569804
8563	1026632	2569698
8564	1026742	2569553
8565	1026856	2569418
8566	1026963	2569266
8567	1027070	2569113
8568	1027177	2568962
8569	1027301	2568853
8570	1027412	2568711
8571	1027519	2568559
8572	1027643	2568450
8573	1027772	2568353
8574	1027881	2568205
8575	1027994	2568067
8576	1028103	2567921
8577	1028211	2567773
8578	1028320	2567624
8579	1028421	2567456
8580	1028533	2567317
8581	1028655	2567203
8582	1028764	2567057
8583	1028885	2566939
8584	1029009	2566831
8585	1029144	2566749
8586	1029244	2566577
8587	1029351	2566426
8588	1029462	2566283
8589	1029564	2566120
8590	1029678	2565986
8591	1029798	2565866
8592	1029984	2565912
8593	1030119	2565829
8594	1030235	2565699
8595	1030347	2565560
8596	1030461	2565424
8597	1030571	2565281
8598	1030673	2565118
8599	1030774	2564951
8600	1030891	2564823
8601	1030997	2564669
8602	1031112	2564537
8603	1031234	2564421
8604	1031370	2564342
8605	1031487	2564215
8606	1031605	2564091
8607	1031734	2563995
8608	1031841	2563843
8609	1031961	2563722
8610	1032071	2563577
8611	1032188	2563452
8612	1032293	2563294
8613	1032419	2563189
8614	1032545	2563086
8615	1032657	2562945
8616	1032771	2562812
8617	1032881	2562668
8618	1033005	2562559
8619	1033111	2562403
8620	1033225	2562270
8621	1033335	2562125
8622	1033448	2561989
8623	1033561	2561851
8624	1033701	2561781
8625	1033818	2561654
8626	1034002	2561695
8627	1034131	2561595
8628	1034238	2561444
8629	1034346	2561297
8630	1034457	2561153
8631	1034574	2561026
8632	1034681	2560876
8633	1034804	2560764
8634	1035010	2560856
8635	1035125	2560726
8636	1035240	2560592
8637	1035468	2560741
8638	1035598	2560644
8639	1035703	2560489
8640	1035809	2560334
8641	1035922	2560197
8642	1036037	2560065
8643	1036168	2559974
8644	1036283	2559843
8645	1036393	2559698
8646	1036510	2559569
8647	1036625	2559437
8648	1036746	2559321
8649	1036853	2559170
8650	1036962	2559023
8651	1037079	2558895
8652	1037203	2558787
8653	1037317	2558653
8654	1037430	2558515
8655	1037532	2558352
8656	1037635	2558189
8657	1037751	2558060
8658	1037860	2557914
8659	1037965	2557759
8660	1038071	2557603
8661	1038180	2557457
8662	1038304	2557347
8663	1038421	2557220
8664	1038547	2557115
8665	1038662	2556983
8666	1038773	2556842
8667	1038893	2556723
8668	1039004	2556582
8669	1039131	2556480
8670	1039239	2556329
8671	1039348	2556182
8672	1039456	2556034
8673	1039571	2555902
8674	1039718	2555849
8675	1039833	2555718
8676	1039948	2555585
8677	1040064	2555456
8678	1040179	2555324
8679	1040301	2555210
8680	1040424	2555098
8681	1040542	2554973
8682	1040651	2554827
8683	1040763	2554687
8684	1040885	2554573
8685	1041007	2554459
8686	1041115	2554310
8687	1041223	2554160
8688	1041350	2554058
8689	1041506	2554027
8690	1041622	2553899
8691	1041764	2553834
8692	1041895	2553739
8693	1042018	2553628
8694	1042192	2553640
8695	1042300	2553491
8696	1042414	2553357
8697	1042522	2553210
8698	1042639	2553082
8699	1042732	2552896
8700	1042836	2552737
8701	1042955	2552615
8702	1043069	2552482
8703	1043185	2552353
8704	1043321	2552272
8705	1043443	2552157
8706	1043548	2552002
8707	1043647	2551831
8708	1043751	2551673
8709	1043863	2551533
8710	1043982	2551410
8711	1044105	2551299
8712	1044212	2551147
8713	1044331	2551026
8714	1044458	2550923
8715	1044571	2550787
8716	1044681	2550642
8717	1044786	2550487
8718	1044906	2550367
8719	1045021	2550234
8720	1045136	2550104
8721	1045216	2549886
8722	1045328	2549748
8723	1045439	2549606
8724	1045554	2549475
8725	1045667	2549338
8726	1045789	2549225
8727	1045905	2549095
8728	1046012	2548942
8729	1046111	2548774
8730	1046214	2548612
8731	1046316	2548449
8732	1046415	2548279
8733	1046530	2548147
8734	1046644	2548012
8735	1046776	2547923
8736	1046896	2547803
8737	1047008	2547665
8738	1047103	2547484
8739	1047211	2547336
8740	1047315	2547177
8741	1047429	2547043
8742	1047540	2546901
8743	1047639	2546730
8744	1047741	2546569
8745	1047850	2546422
8746	1047985	2546339
8747	1048113	2546239
8748	1048223	2546097
8749	1048328	2545940
8750	1048429	2545775
8751	1048540	2545634
8752	1048645	2545478
8753	1048750	2545323
8754	1048855	2545167
8755	1048970	2545036
8756	1049096	2544931
8757	1049217	2544814
8758	1049329	2544674
8759	1049431	2544512
8760	1049543	2544372
8761	1049645	2544209
8762	1049754	2544065
8763	1049852	2543891
8764	1049970	2543768
8765	1050084	2543632
8766	1050197	2543497
8767	1050313	2543368
8768	1050447	2543283
8769	1050550	2543122
8770	1050662	2542983
8771	1050765	2542824
8772	1050871	2542669
8773	1050978	2542519
8774	1051088	2542375
8775	1051205	2542248
8776	1051310	2542093
8777	1051417	2541942
8778	1051554	2541864
8779	1051676	2541750
8780	1051775	2541582
8781	1051885	2541437
8782	1051993	2541290
8783	1052085	2541103
8784	1052198	2540967
8785	1052301	2540805
8786	1052414	2540671
8787	1052519	2540514
8788	1052628	2540369
8789	1052758	2540273
8790	1052878	2540154
8791	1052975	2539980
8792	1053104	2539882
8793	1053207	2539723
8794	1053312	2539568
8795	1053429	2539440
8796	1053541	2539301
8797	1053650	2539155
8798	1053803	2539116
8799	1053932	2539018
8800	1054069	2538940
8801	1054172	2538780
8802	1054276	2538624
8803	1054386	2538480
8804	1054498	2538342
8805	1054596	2538168
8806	1054698	2538006
8807	1054810	2537868
8808	1054914	2537710
8809	1055013	2537540
8810	1055144	2537447
8811	1055264	2537329
8812	1055371	2537178
8813	1055474	2537017
8814	1055587	2536883
8815	1055697	2536739
8816	1055808	2536597
8817	1055907	2536429
8818	1055994	2536231
8819	1056110	2536100
8820	1056216	2535948
8821	1056337	2535831
8822	1056448	2535693
8823	1056560	2535554
8824	1056668	2535404
8825	1056774	2535252
8826	1056882	2535105
8827	1056989	2534955
8828	1057093	2534798
8829	1057190	2534623
8830	1057308	2534499
8831	1057411	2534338
8832	1057532	2534221
8833	1057644	2534084
8834	1057755	2533943
8835	1057858	2533783
8836	1057968	2533642
8837	1058074	2533488
8838	1058179	2533334
8839	1058291	2533194
8840	1058404	2533059
8841	1058508	2532903
8842	1058609	2532738
8843	1058746	2532660
8844	1058859	2532523
8845	1058969	2532380
8846	1059084	2532248
8847	1059187	2532089
8848	1059283	2531914
8849	1059392	2531767
8850	1059503	2531627
8851	1059604	2531464
8852	1059711	2531313
8853	1059818	2531164
8854	1059942	2531055
8855	1060056	2530921
8856	1060153	2530747
8857	1060264	2530607
8858	1060371	2530455
8859	1060472	2530292
8860	1060591	2530171
8861	1060706	2530039
8862	1060808	2529877
8863	1060927	2529756
8864	1061036	2529611
8865	1061163	2529508
8866	1061276	2529373
8867	1061378	2529210
8868	1061481	2529051
8869	1061576	2528875
8870	1061691	2528742
8871	1061797	2528591
8872	1061912	2528460
8873	1062019	2528310
8874	1062107	2528115
8875	1062221	2527982
8876	1062350	2527883
8877	1062453	2527725
8878	1062551	2527554
8879	1062661	2527411
8880	1062761	2527245
8881	1062872	2527104
8882	1062968	2526929
8883	1063073	2526774
8884	1063177	2526616
8885	1063275	2526446
8886	1063380	2526291
8887	1063524	2526229
8888	1063638	2526096
8889	1063734	2525921
8890	1063839	2525765
8891	1063946	2525616
8892	1064055	2525472
8893	1064163	2525323
8894	1064275	2525186
8895	1064385	2525044
8896	1064483	2524871
8897	1064586	2524714
8898	1064706	2524595
8899	1064803	2524422
8900	1064899	2524247
8901	1065008	2524100
8902	1065116	2523953
8903	1065223	2523804
8904	1065329	2523653
8905	1065439	2523510
8906	1065549	2523366
8907	1065655	2523214
8908	1065759	2523058
8909	1065873	2522926
8910	1065978	2522771
8911	1066097	2522650
8912	1066208	2522510
8913	1066318	2522367
8914	1066428	2522225
8915	1066527	2522058
8916	1066637	2521915
8917	1066754	2521789
8918	1066862	2521642
8919	1066969	2521493
8920	1067094	2521386
8921	1067201	2521237
8922	1067314	2521102
8923	1067421	2520952
8924	1067583	2520932
8925	1067701	2520808
8926	1067808	2520658
8927	1067908	2520493
8928	1068010	2520332
8929	1068133	2520220
8930	1068251	2520098
8931	1068362	2519957
8932	1068480	2519834
8933	1068641	2519811
8934	1068737	2519637
8935	1068844	2519488
8936	1068961	2519361
8937	1069071	2519219
8938	1069174	2519061
8939	1069283	2518916
8940	1069402	2518795
8941	1069502	2518628
8942	1069609	2518480
8943	1069721	2518341
8944	1069821	2518177
8945	1069920	2518009
8946	1070019	2517841
8947	1070131	2517703
8948	1070242	2517564
8949	1070346	2517408
8950	1070452	2517255
8951	1070579	2517152
8952	1070684	2517000
8953	1070782	2516829
8954	1070886	2516672
8955	1070989	2516513
8956	1071093	2516359
8957	1071197	2516201
8958	1071315	2516079
8959	1071420	2515924
8960	1071522	2515764
8961	1071628	2515613
8962	1071782	2515572
8963	1071879	2515402
8964	1071988	2515257
8965	1072097	2515111
8966	1072199	2514950
8967	1072310	2514813
8968	1072408	2514640
8969	1072517	2514497
8970	1072618	2514335
8971	1072717	2514166
8972	1072823	2514014
8973	1072949	2513910
8974	1073057	2513763
8975	1073153	2513590
8976	1073262	2513446
8977	1073375	2513309
8978	1073481	2513158
8979	1073586	2513004
8980	1073688	2512844
8981	1073800	2512707
8982	1073906	2512557
8983	1074051	2512496
8984	1074164	2512361
8985	1074261	2512189
8986	1074372	2512049
8987	1074471	2511880
8988	1074583	2511744
8989	1074685	2511584
8990	1074794	2511441
8991	1074914	2511322
8992	1075014	2511156
8993	1075131	2511030
8994	1075255	2510922
8995	1075381	2510816
8996	1075482	2510653
8997	1075591	2510510
8998	1075694	2510351
8999	1075805	2510213
9000	1075910	2510060
9001	1076021	2509921
9002	1076120	2509753
9003	1076218	2509582
9004	1076329	2509443
9005	1076438	2509299
9006	1076564	2509193
9007	1076678	2509062
9008	1076789	2508922
9009	1076900	2508782
9010	1077004	2508628
9011	1077111	2508478
9012	1077213	2508320
9013	1077316	2508161
9014	1077435	2508039
9015	1077551	2507911
9016	1077680	2507815
9017	1077795	2507685
9018	1077895	2507520
9019	1078011	2507391
9020	1078111	2507228
9021	1078217	2507075
9022	1078326	2506931
9023	1078429	2506775
9024	1078531	2506614
9025	1078644	2506480
9026	1078755	2506341
9027	1078871	2506212
9028	1079001	2506117
9029	1079114	2505982
9030	1079224	2505842
9031	1079334	2505701
9032	1079429	2505524
9033	1079536	2505375
9034	1079646	2505233
9035	1079747	2505071
9036	1079856	2504928
9037	1079984	2504827
9038	1080087	2504670
9039	1080199	2504532
9040	1080312	2504399
9041	1080421	2504255
9042	1080525	2504098
9043	1080623	2503931
9044	1080720	2503758
9045	1080831	2503619
9046	1080940	2503476
9047	1081039	2503308
9048	1081152	2503175
9049	1081273	2503059
9050	1081380	2502909
9051	1081489	2502766
9052	1081594	2502612
9053	1081700	2502462
9054	1081807	2502314
9055	1081911	2502158
9056	1082015	2502004
9057	1082122	2501854
9058	1082224	2501694
9059	1082335	2501556
9060	1082470	2501473
9061	1082566	2501300
9062	1082671	2501147
9063	1082774	2500988
9064	1082873	2500823
9065	1082980	2500674
9066	1083107	2500573
9067	1083208	2500411
9068	1083313	2500257
9069	1083422	2500112
9070	1083538	2499985
9071	1083661	2499875
9072	1083772	2499735
9073	1083872	2499572
9074	1083993	2499455
9075	1084104	2499317
9076	1084202	2499147
9077	1084312	2499007
9078	1084423	2498867
9079	1084528	2498714
9080	1084642	2498582
9081	1084756	2498450
9082	1084863	2498303
9083	1084968	2498151
9084	1085090	2498037
9085	1085189	2497870
9086	1085296	2497721
9087	1085414	2497599
9088	1085520	2497450
9089	1085634	2497316
9090	1085728	2497140
9091	1085847	2497020
9092	1085978	2496926
9093	1086096	2496804
9094	1086203	2496656
9095	1086315	2496519
9096	1086487	2496521
9097	1086588	2496357
9098	1086691	2496201
9099	1086806	2496071
9100	1086903	2495901
9101	1087015	2495764
9102	1087136	2495648
9103	1087259	2495536
9104	1087356	2495367
9105	1087452	2495194
9106	1087559	2495045
9107	1087657	2494877
9108	1087766	2494734
9109	1087874	2494587
9110	1087972	2494420
9111	1088080	2494274
9112	1088190	2494133
9113	1088321	2494041
9114	1088431	2493900
9115	1088526	2493724
9116	1088637	2493584
9117	1088751	2493454
9118	1088871	2493334
9119	1089127	2493527
9120	1089244	2493403
9121	1089348	2493249
9122	1089469	2493132
9123	1089588	2493012
9124	1089696	2492867
9125	1089790	2492689
9126	1089900	2492548
9127	1090001	2492387
9128	1090112	2492249
9129	1090219	2492101
9130	1090320	2491939
9131	1090414	2491761
9132	1090527	2491627
9133	1090651	2491519
9134	1090777	2491415
9135	1090887	2491274
9136	1090990	2491116
9137	1091105	2490986
9138	1091215	2490845
9139	1091323	2490700
9140	1091420	2490530
9141	1091529	2490388
9142	1091642	2490254
9143	1091750	2490108
9144	1091873	2489996
9145	1092001	2489896
9146	1092092	2489713
9147	1092203	2489574
9148	1092317	2489441
9149	1092411	2489266
9150	1092508	2489095
9151	1092616	2488949
9152	1092727	2488812
9153	1092836	2488667
9154	1092956	2488549
9155	1093074	2488428
9156	1093199	2488322
9157	1093293	2488143
9158	1093399	2487993
9159	1093502	2487838
9160	1093617	2487708
9161	1093717	2487544
9162	1093832	2487416
9163	1093941	2487273
9164	1094054	2487137
9165	1094157	2486982
9166	1094290	2486892
9167	1094409	2486772
9168	1094513	2486619
9169	1094625	2486483
9170	1094736	2486343
9171	1094849	2486209
9172	1094970	2486095
9173	1095080	2485955
9174	1095196	2485828
9175	1095302	2485678
9176	1095429	2485574
9177	1095544	2485446
9178	1095649	2485295
9179	1095755	2485144
9180	1095851	2484972
9181	1095952	2484810
9182	1096055	2484656
9183	1096165	2484515
9184	1096276	2484375
9185	1096383	2484228
9186	1096500	2484103
9187	1096687	2484138
9188	1096812	2484030
9189	1096923	2483893
9190	1097027	2483738
9191	1097143	2483612
9192	1097239	2483440
