iter	MAE
7024	0.2061023535
7025	0.206101362
7026	0.2060990017
7027	0.2060957289
7028	0.2060942045
7029	0.2060894485
7030	0.2060834776
7031	0.2060831404
7032	0.2060826728
7033	0.2060800108
7034	0.2060772509
7035	0.2060768834
7036	0.2060759853
7037	0.2060756872
7038	0.2060745984
7039	0.2060729221
7040	0.2060728728
7041	0.2060718649
7042	0.2060697569
7043	0.2060670948
7044	0.2060651194
7045	0.2060647712
7046	0.2060631316
7047	0.2060622824
7048	0.2060609724
7049	0.2060606784
7050	0.2060591625
7051	0.2060582152
7052	0.2060581788
7053	0.2060528494
7054	0.2060522011
7055	0.2060487511
7056	0.2060470134
7057	0.206046826
7058	0.206046706
7059	0.2060462559
7060	0.2060458636
7061	0.2060450596
7062	0.2060398302
7063	0.2060368522
7064	0.2060358733
7065	0.2060349611
7066	0.2060342631
7067	0.2060336673
7068	0.2060336064
7069	0.2060334756
7070	0.2060324898
7071	0.2060315736
7072	0.2060308975
7073	0.20602999
7074	0.2060272082
7075	0.2060263981
7076	0.2060249156
7077	0.2060222418
7078	0.2060217398
7079	0.2060198831
7080	0.2060147286
7081	0.2060093861
7082	0.2060085409
7083	0.2060077785
7084	0.2060043759
7085	0.2060042186
7086	0.206001833
7087	0.2060010986
7088	0.2059954156
7089	0.2059907856
7090	0.2059885332
7091	0.2059879817
7092	0.2059869635
7093	0.2059832667
7094	0.2059795679
7095	0.2059789598
7096	0.2059770761
7097	0.2059751297
7098	0.2059710743
7099	0.205966416
7100	0.2059645147
7101	0.2059623984
7102	0.205959734
7103	0.2059587702
7104	0.2059581089
7105	0.2059568033
7106	0.2059564331
7107	0.2059551267
7108	0.2059544216
7109	0.2059522615
7110	0.2059473172
7111	0.205944079
7112	0.2059425505
7113	0.2059417291
7114	0.2059396892
7115	0.2059387002
7116	0.2059362326
7117	0.2059339929
7118	0.2059323275
7119	0.2059316265
7120	0.2059303812
7121	0.2059290907
7122	0.2059288453
7123	0.2059255137
7124	0.2059253133
7125	0.2059250694
7126	0.2059244471
7127	0.2059226615
7128	0.2059218075
7129	0.2059194507
7130	0.2059187368
7131	0.2059139201
7132	0.2059135992
7133	0.205911378
7134	0.2059111497
7135	0.205911095
7136	0.2059091001
7137	0.2059084637
7138	0.2059079155
7139	0.2059075857
7140	0.2059066889
7141	0.2059066256
7142	0.2059016502
7143	0.205899837
7144	0.2058982267
7145	0.2058975816
7146	0.2058945352
7147	0.2058917706
7148	0.2058885108
7149	0.2058863735
7150	0.2058850738
7151	0.2058827949
7152	0.2058814465
7153	0.2058790693
7154	0.205875439
7155	0.2058752977
7156	0.2058730892
7157	0.2058700941
7158	0.2058691051
7159	0.205868692
7160	0.2058664928
7161	0.2058649618
7162	0.2058642244
7163	0.2058635361
7164	0.205862834
7165	0.2058610223
7166	0.2058600407
7167	0.2058599357
7168	0.2058569616
7169	0.2058517221
7170	0.2058501507
7171	0.2058501371
7172	0.205843976
7173	0.2058419352
7174	0.2058401424
7175	0.2058373543
7176	0.2058364475
7177	0.205836409
7178	0.20583442
7179	0.2058326099
7180	0.2058299414
7181	0.2058282797
7182	0.2058274898
7183	0.2058259493
7184	0.2058216736
7185	0.2058216651
7186	0.2058201872
7187	0.205818616
7188	0.2058173269
7189	0.2058160486
7190	0.2058143839
7191	0.2058141743
7192	0.2058099598
7193	0.2058077927
7194	0.2058072255
7195	0.2058059613
7196	0.205801995
7197	0.2058015458
7198	0.2058013123
7199	0.2058000039
7200	0.205798804
7201	0.2057966271
7202	0.2057963183
7203	0.2057945933
7204	0.2057938302
7205	0.2057919132
7206	0.2057914294
7207	0.2057913509
7208	0.205791325
7209	0.2057907244
7210	0.2057897997
7211	0.2057877081
7212	0.2057837926
7213	0.2057815793
7214	0.2057809111
7215	0.2057808609
7216	0.2057788563
7217	0.2057777374
7218	0.2057764848
7219	0.2057759846
7220	0.2057721241
7221	0.2057694957
7222	0.2057678119
7223	0.2057632764
7224	0.2057630727
7225	0.2057628936
7226	0.2057624825
7227	0.2057612234
7228	0.205761116
7229	0.205759421
7230	0.2057580631
7231	0.2057559251
7232	0.2057551924
7233	0.2057546009
7234	0.2057527686
7235	0.2057524153
7236	0.2057480666
7237	0.2057464451
7238	0.2057458794
7239	0.2057443231
7240	0.2057425909
7241	0.2057376114
7242	0.2057365958
7243	0.2057327906
7244	0.2057309714
7245	0.2057282825
7246	0.2057268176
7247	0.2057250781
7248	0.2057237167
7249	0.2057217518
7250	0.2057170638
7251	0.2057166364
7252	0.2057153688
7253	0.2057152377
7254	0.2057102355
7255	0.2057062495
7256	0.2057055987
7257	0.205704738
7258	0.2057042519
7259	0.2057033881
7260	0.2056986403
7261	0.205697815
7262	0.2056975717
7263	0.2056965142
7264	0.2056959645
7265	0.2056941417
7266	0.2056940155
7267	0.2056938496
7268	0.2056909743
7269	0.2056909561
7270	0.2056896818
7271	0.205686405
7272	0.2056854745
7273	0.2056838585
7274	0.2056801702
7275	0.2056771398
7276	0.2056747777
7277	0.2056724555
7278	0.2056711818
7279	0.2056702282
7280	0.2056700501
7281	0.2056699776
7282	0.205667382
7283	0.2056664158
7284	0.2056644363
7285	0.2056638112
7286	0.2056615815
7287	0.20565995
7288	0.2056585782
7289	0.205657876
7290	0.2056576832
7291	0.2056569139
7292	0.2056549817
7293	0.2056476466
7294	0.2056456836
7295	0.2056392444
7296	0.2056387132
7297	0.2056366483
7298	0.2056353206
7299	0.2056332744
7300	0.205631633
7301	0.2056307915
7302	0.205630099
7303	0.2056293459
7304	0.2056266229
7305	0.2056219039
7306	0.2056201611
7307	0.2056187798
7308	0.205617333
7309	0.2056171833
7310	0.2056159937
7311	0.2056132985
7312	0.2056132863
7313	0.2056116119
7314	0.2056109125
7315	0.2056050121
7316	0.2056047284
7317	0.2056006833
7318	0.205599942
7319	0.2055983432
7320	0.205596988
7321	0.2055930592
7322	0.205589414
7323	0.2055893478
7324	0.2055864805
7325	0.205585225
7326	0.2055825733
7327	0.2055822613
7328	0.2055813012
7329	0.2055806569
7330	0.2055790546
7331	0.205578556
7332	0.2055773479
7333	0.2055743201
7334	0.205573328
7335	0.2055709455
7336	0.2055708194
7337	0.2055706649
7338	0.2055702955
7339	0.2055691837
7340	0.2055682822
7341	0.2055640053
7342	0.2055634207
7343	0.2055619202
7344	0.205560387
7345	0.2055538719
7346	0.2055454221
7347	0.2055407923
7348	0.2055391761
7349	0.2055391493
7350	0.205532655
7351	0.2055311138
7352	0.2055284155
7353	0.2055273757
7354	0.2055261277
7355	0.2055241329
7356	0.2055221683
7357	0.2055219075
7358	0.2055217811
7359	0.2055213278
7360	0.2055196013
7361	0.2055173722
7362	0.2055164333
7363	0.205515692
7364	0.2055143835
7365	0.2055140558
7366	0.2055110902
7367	0.2055073401
7368	0.2055062899
7369	0.2055059081
7370	0.2055046675
7371	0.2055045195
7372	0.2055008042
7373	0.2054995259
7374	0.2054962113
7375	0.2054923414
7376	0.2054907723
7377	0.2054907581
7378	0.2054904466
7379	0.2054894106
7380	0.2054882294
7381	0.2054850788
7382	0.2054840937
7383	0.2054828136
7384	0.2054785253
7385	0.2054755162
7386	0.2054742907
7387	0.205474059
7388	0.2054734281
7389	0.2054725934
7390	0.2054714437
7391	0.2054672534
7392	0.2054597972
7393	0.2054592795
7394	0.2054567448
7395	0.2054546576
7396	0.2054537258
7397	0.2054518816
7398	0.2054513113
7399	0.2054498984
7400	0.2054475258
7401	0.2054445711
7402	0.205439997
7403	0.2054370972
7404	0.2054366896
7405	0.2054357758
7406	0.2054350862
7407	0.2054326505
7408	0.2054299412
7409	0.2054282209
7410	0.2054267166
7411	0.2054238805
7412	0.2054218369
7413	0.2054196205
7414	0.2054141044
7415	0.205413655
7416	0.2054112013
7417	0.205410174
7418	0.2054094087
7419	0.2054069272
7420	0.2054032104
7421	0.2054018124
7422	0.2054014646
7423	0.2053967863
7424	0.2053966441
7425	0.2053959051
7426	0.2053924915
7427	0.2053894691
7428	0.2053862149
7429	0.2053858503
7430	0.2053851102
7431	0.2053845644
7432	0.2053820255
7433	0.2053804182
7434	0.205379118
7435	0.2053763541
7436	0.2053746368
7437	0.2053715046
7438	0.2053711628
7439	0.2053694922
7440	0.2053689085
7441	0.205367589
7442	0.2053657179
7443	0.2053650238
7444	0.2053643335
7445	0.2053620136
7446	0.2053592127
7447	0.2053535257
7448	0.2053533695
7449	0.2053524268
7450	0.2053500266
7451	0.2053488563
7452	0.2053482598
7453	0.2053458236
7454	0.2053454532
7455	0.2053446821
7456	0.2053406046
7457	0.2053357889
7458	0.2053346645
7459	0.2053305049
7460	0.2053292322
7461	0.2053263507
7462	0.2053237464
7463	0.2053229948
7464	0.2053187797
7465	0.2053166945
7466	0.205314773
7467	0.2053124306
7468	0.2053113129
7469	0.2053103383
7470	0.2053094398
7471	0.2053090498
7472	0.2053083758
7473	0.2053065557
7474	0.2053051765
7475	0.2053033916
7476	0.2053021596
7477	0.2052996861
7478	0.2052972881
7479	0.2052949808
7480	0.2052920165
7481	0.2052889589
7482	0.2052860217
7483	0.2052827166
7484	0.2052816015
7485	0.2052785169
7486	0.2052784394
7487	0.2052774071
7488	0.2052771254
7489	0.2052739888
7490	0.2052737949
7491	0.2052728576
7492	0.2052710992
7493	0.2052682264
7494	0.2052660497
7495	0.2052657264
7496	0.2052634342
7497	0.2052620561
7498	0.2052615691
7499	0.2052608058
7500	0.2052594324
7501	0.2052572664
7502	0.2052538805
7503	0.2052515368
7504	0.2052487549
7505	0.2052460469
7506	0.2052456421
7507	0.2052420697
7508	0.2052402722
7509	0.2052373145
7510	0.2052359872
7511	0.2052340042
7512	0.2052327255
7513	0.2052311747
7514	0.2052287907
7515	0.2052273582
7516	0.2052267893
7517	0.2052226222
7518	0.2052181768
7519	0.2052131791
7520	0.2052120777
7521	0.2052105268
7522	0.2052095305
7523	0.2052082001
7524	0.2052070782
7525	0.2052030992
7526	0.2052021714
7527	0.205201523
7528	0.2051954861
7529	0.2051929599
7530	0.205191817
7531	0.2051887764
7532	0.2051878931
7533	0.2051870075
7534	0.2051859886
7535	0.2051843672
7536	0.2051826931
7537	0.2051823876
7538	0.2051780256
7539	0.2051713596
7540	0.2051696707
7541	0.2051692488
7542	0.2051677602
7543	0.2051668959
7544	0.2051638153
7545	0.2051635231
7546	0.2051627007
7547	0.2051623707
7548	0.2051591739
7549	0.2051584999
7550	0.2051574476
7551	0.205155361
7552	0.2051548888
7553	0.205154203
7554	0.2051508842
7555	0.2051507263
7556	0.2051499994
7557	0.2051495391
7558	0.2051473846
7559	0.2051468938
7560	0.2051456631
7561	0.2051437714
7562	0.2051429643
7563	0.2051415373
7564	0.2051408981
7565	0.2051391308
7566	0.2051347194
7567	0.2051331405
7568	0.2051319139
7569	0.205128726
7570	0.2051259563
7571	0.2051253434
7572	0.2051237052
7573	0.2051181696
7574	0.2051159249
7575	0.2051121314
7576	0.2051120249
7577	0.2051108394
7578	0.2051099694
7579	0.2051087039
7580	0.2051076917
7581	0.2051067841
7582	0.2051056103
7583	0.205104746
7584	0.2051041759
7585	0.2051036922
7586	0.2051013281
7587	0.2051000533
7588	0.2050977256
7589	0.2050959169
7590	0.2050957175
7591	0.2050956637
7592	0.2050945859
7593	0.2050906386
7594	0.2050903973
7595	0.2050874055
7596	0.2050866863
7597	0.2050858237
7598	0.2050838332
7599	0.205082767
7600	0.2050818278
7601	0.2050816152
7602	0.2050809555
7603	0.2050802453
7604	0.2050790754
7605	0.2050783302
7606	0.2050765378
7607	0.2050743423
7608	0.205070563
7609	0.2050696293
7610	0.2050684828
7611	0.2050684022
7612	0.2050681769
7613	0.205066144
7614	0.2050654335
7615	0.2050644653
7616	0.2050640271
7617	0.2050613267
7618	0.2050604096
7619	0.2050578373
7620	0.205056482
7621	0.2050542782
7622	0.2050538146
7623	0.2050523125
7624	0.2050521117
7625	0.2050495536
7626	0.2050486254
7627	0.2050482651
7628	0.2050469263
7629	0.2050464271
7630	0.2050447901
7631	0.2050447532
7632	0.2050427965
7633	0.2050399632
7634	0.205038913
7635	0.2050385826
7636	0.2050362616
7637	0.2050338701
7638	0.205031478
7639	0.205028904
7640	0.2050271622
7641	0.2050260835
7642	0.2050258302
7643	0.2050250592
7644	0.2050244263
7645	0.2050239614
7646	0.2050217492
7647	0.2050204276
7648	0.205019821
7649	0.2050166195
7650	0.205015937
7651	0.2050136408
7652	0.2050126344
7653	0.2050121072
7654	0.2050107181
7655	0.2050059738
7656	0.2050038038
7657	0.2050001765
7658	0.2049966933
7659	0.2049957823
7660	0.2049944491
7661	0.2049903726
7662	0.2049870133
7663	0.2049867768
7664	0.2049864072
7665	0.2049856952
7666	0.2049855923
7667	0.2049847507
7668	0.2049833655
7669	0.2049832544
7670	0.2049800387
7671	0.2049778416
7672	0.2049769826
7673	0.2049762323
7674	0.2049761405
7675	0.2049734164
7676	0.2049720845
7677	0.204970505
7678	0.2049682624
7679	0.2049664069
7680	0.2049625506
7681	0.2049594822
7682	0.2049571538
7683	0.2049566303
7684	0.2049551326
7685	0.2049475276
7686	0.2049458949
7687	0.2049448401
7688	0.2049414611
7689	0.2049411871
7690	0.204938923
7691	0.2049378105
7692	0.2049372414
7693	0.2049346664
7694	0.2049336592
7695	0.2049320086
7696	0.2049255662
7697	0.2049236096
7698	0.2049226783
7699	0.2049185753
7700	0.2049146823
7701	0.2049125574
7702	0.2049098923
7703	0.2049063821
7704	0.2049055853
7705	0.2049046705
7706	0.2049042564
7707	0.2049039395
7708	0.2049035999
7709	0.2049029509
7710	0.2049023349
7711	0.2049012947
7712	0.2049009999
7713	0.2048984005
7714	0.204896085
7715	0.2048955461
7716	0.2048945101
7717	0.2048937323
7718	0.204892491
7719	0.2048918637
7720	0.2048897503
7721	0.2048884325
7722	0.2048861035
7723	0.2048840394
7724	0.2048824191
7725	0.2048821927
7726	0.2048817595
7727	0.2048809157
7728	0.2048794543
7729	0.2048766584
7730	0.2048744381
7731	0.2048719822
7732	0.2048696191
7733	0.204868264
7734	0.2048659732
7735	0.2048648964
7736	0.2048633841
7737	0.2048615806
7738	0.2048607058
7739	0.204860242
7740	0.2048600607
7741	0.2048581308
7742	0.2048555952
7743	0.204854967
7744	0.2048510313
7745	0.2048482753
7746	0.2048467051
7747	0.2048461328
7748	0.2048423547
7749	0.2048394641
7750	0.2048374485
7751	0.2048351742
7752	0.204834329
7753	0.2048337155
7754	0.204830339
7755	0.2048282594
7756	0.204827506
7757	0.2048262617
7758	0.2048255646
7759	0.2048248221
7760	0.2048225883
7761	0.2048199076
7762	0.2048133628
7763	0.2048122151
7764	0.2048101598
7765	0.2048089584
7766	0.204808682
7767	0.204807788
7768	0.2048067733
7769	0.2048005605
7770	0.2047989483
7771	0.204797285
7772	0.2047957649
7773	0.2047944338
7774	0.2047922091
7775	0.2047911152
7776	0.2047884796
7777	0.2047873995
7778	0.2047831158
7779	0.2047818294
7780	0.2047807001
7781	0.2047792798
7782	0.204777218
7783	0.2047753539
7784	0.2047747565
7785	0.2047728616
7786	0.2047715716
7787	0.2047693096
7788	0.2047683831
7789	0.2047670505
7790	0.2047629837
7791	0.2047614053
7792	0.2047594779
7793	0.20475789
7794	0.2047565779
7795	0.2047525635
7796	0.2047506793
7797	0.2047493682
7798	0.2047470944
7799	0.204745748
7800	0.2047443513
7801	0.2047423765
7802	0.2047389135
7803	0.2047349388
7804	0.2047330166
7805	0.2047305216
7806	0.2047257038
7807	0.2047253764
7808	0.204724991
7809	0.2047244344
7810	0.204722631
7811	0.2047219468
7812	0.2047203012
7813	0.2047189469
7814	0.204717569
7815	0.2047174072
7816	0.2047128335
7817	0.2047121404
7818	0.2047103888
7819	0.2047084053
7820	0.2047053163
7821	0.2047047227
7822	0.2047034264
7823	0.2047032109
7824	0.2047010227
7825	0.204700825
7826	0.2046982274
7827	0.2046980712
7828	0.2046976431
7829	0.204697449
7830	0.204696052
7831	0.2046948861
7832	0.2046933242
7833	0.204692273
7834	0.2046910359
7835	0.2046877509
7836	0.2046865449
7837	0.2046864289
7838	0.2046856758
7839	0.2046854629
7840	0.2046821466
7841	0.2046806194
7842	0.2046773121
7843	0.204676009
7844	0.2046735826
7845	0.2046729438
7846	0.2046706278
7847	0.2046694352
7848	0.2046691964
7849	0.2046668085
7850	0.2046631556
7851	0.204660243
7852	0.2046586375
7853	0.2046578134
7854	0.2046571877
7855	0.20465339
7856	0.2046523423
7857	0.2046510661
7858	0.204649193
7859	0.2046489436
7860	0.2046464054
7861	0.204644403
7862	0.2046431997
7863	0.2046427676
7864	0.2046418248
7865	0.2046405517
7866	0.2046388669
7867	0.2046370984
7868	0.2046358173
7869	0.2046340815
7870	0.2046315495
7871	0.2046295236
7872	0.2046277748
7873	0.2046273347
7874	0.2046267377
7875	0.2046261929
7876	0.2046237508
7877	0.2046228845
7878	0.2046220901
7879	0.2046204808
7880	0.2046185841
7881	0.2046175754
7882	0.2046164005
7883	0.2046157276
7884	0.2046139701
7885	0.2046124273
7886	0.2046113053
7887	0.2046100582
7888	0.2046080233
7889	0.2046063357
7890	0.2046040058
7891	0.2046035072
7892	0.2046004766
7893	0.2045988792
7894	0.2045984634
7895	0.2045968873
7896	0.2045914087
7897	0.2045905974
7898	0.20458872
7899	0.2045868814
7900	0.2045859528
7901	0.2045839853
7902	0.2045807791
7903	0.204580233
7904	0.2045799182
7905	0.2045781005
7906	0.2045754768
7907	0.2045748424
7908	0.2045744542
7909	0.2045739502
7910	0.2045731661
7911	0.2045727128
7912	0.2045722649
7913	0.2045721177
7914	0.2045709114
7915	0.2045707856
7916	0.2045705342
7917	0.2045700217
7918	0.2045692253
7919	0.2045688745
7920	0.2045673978
7921	0.2045646944
7922	0.2045631735
7923	0.2045624632
7924	0.2045591847
7925	0.2045579749
7926	0.2045559021
7927	0.204554629
7928	0.2045535209
7929	0.2045512366
7930	0.2045501551
7931	0.204549077
7932	0.2045407515
7933	0.2045385354
7934	0.2045378066
7935	0.2045341181
7936	0.2045311934
7937	0.2045301854
7938	0.2045276886
7939	0.2045271259
7940	0.2045265628
7941	0.2045240391
7942	0.2045235889
7943	0.2045230043
7944	0.2045222072
7945	0.2045221298
7946	0.2045200924
7947	0.2045195922
7948	0.2045176316
7949	0.2045145023
7950	0.2045135545
7951	0.2045074445
7952	0.204506953
7953	0.2045069334
7954	0.204505483
7955	0.2044970786
7956	0.2044949822
7957	0.2044926261
7958	0.2044918973
7959	0.2044901649
7960	0.2044895858
7961	0.2044862115
7962	0.2044845033
7963	0.2044836281
7964	0.2044818784
7965	0.204478221
7966	0.2044757271
7967	0.2044751242
7968	0.2044745097
7969	0.2044723446
7970	0.2044723175
7971	0.2044703454
7972	0.2044687565
7973	0.2044681016
7974	0.2044670817
7975	0.2044661253
7976	0.2044659483
7977	0.2044650722
7978	0.2044646389
7979	0.2044640355
7980	0.2044625755
7981	0.2044621579
7982	0.204461631
7983	0.2044615294
7984	0.2044613183
7985	0.2044602987
7986	0.2044586714
7987	0.2044583259
7988	0.2044567551
7989	0.2044558234
7990	0.2044554476
7991	0.2044535979
7992	0.2044525576
7993	0.2044518117
7994	0.204451671
7995	0.2044504171
7996	0.2044469022
7997	0.2044447491
7998	0.2044410712
7999	0.2044405917
8000	0.2044396123
8001	0.204434742
8002	0.2044337896
8003	0.2044305334
8004	0.2044291862
8005	0.2044290828
8006	0.2044277161
8007	0.2044269228
8008	0.2044262926
8009	0.2044239827
8010	0.2044227435
8011	0.2044224665
8012	0.204421968
8013	0.2044181528
8014	0.204417372
8015	0.2044164499
8016	0.2044142736
8017	0.2044140333
8018	0.2044123307
8019	0.2044118753
8020	0.2044113989
8021	0.2044080405
8022	0.2044076899
8023	0.2044072623
8024	0.2044062236
8025	0.2044051241
8026	0.2044036271
8027	0.2044032776
8028	0.2044021809
8029	0.2043990876
8030	0.2043976917
8031	0.2043969725
8032	0.2043954211
8033	0.2043939618
8034	0.204392549
8035	0.2043916934
8036	0.20439103
8037	0.2043909821
8038	0.2043901397
8039	0.2043889966
8040	0.2043877141
8041	0.2043849137
8042	0.2043847444
8043	0.2043821448
8044	0.2043809081
8045	0.2043796928
8046	0.204376055
8047	0.2043755555
8048	0.2043698045
8049	0.2043689225
8050	0.2043681619
8051	0.2043668905
8052	0.2043653554
8053	0.2043633993
8054	0.2043622017
8055	0.2043614419
8056	0.2043593976
8057	0.2043566828
8058	0.2043564749
8059	0.2043559878
8060	0.2043552877
8061	0.2043549328
8062	0.2043529084
8063	0.2043520304
8064	0.2043519549
8065	0.2043508511
8066	0.2043468437
8067	0.20434623
8068	0.204345114
8069	0.2043418874
8070	0.2043367706
8071	0.2043362882
8072	0.2043335657
8073	0.2043313578
8074	0.2043301797
8075	0.2043284478
8076	0.204326457
8077	0.2043248502
8078	0.2043215402
8079	0.2043200518
8080	0.2043166551
8081	0.2043112356
8082	0.2043106337
8083	0.2043103334
8084	0.2043069896
8085	0.2043063061
8086	0.2043029292
8087	0.2043002717
8088	0.2042988998
8089	0.2042986462
8090	0.20429624
8091	0.2042944864
8092	0.2042939072
8093	0.2042930912
8094	0.2042920092
8095	0.2042845302
8096	0.2042821555
8097	0.2042803647
8098	0.2042789115
8099	0.2042771541
8100	0.2042748942
8101	0.2042745229
8102	0.2042713206
8103	0.2042679185
8104	0.2042656526
8105	0.2042652831
8106	0.2042629641
8107	0.2042613209
8108	0.2042601921
8109	0.204259475
8110	0.2042592967
8111	0.2042578268
8112	0.2042569231
8113	0.2042563521
8114	0.2042563417
8115	0.2042561701
8116	0.2042549127
8117	0.2042531322
8118	0.2042477379
8119	0.2042463686
8120	0.2042450801
8121	0.204244214
8122	0.2042424053
8123	0.2042416804
8124	0.2042395284
8125	0.2042364923
8126	0.20423581
8127	0.2042343826
8128	0.2042335087
8129	0.2042331396
8130	0.2042285704
8131	0.204227945
8132	0.2042272705
8133	0.2042272345
8134	0.2042267179
8135	0.2042243404
8136	0.2042211565
8137	0.2042195296
8138	0.2042178692
8139	0.2042178365
8140	0.2042171181
8141	0.2042151915
8142	0.2042145832
8143	0.2042123988
8144	0.2042103348
8145	0.2042054872
8146	0.2042054292
8147	0.2042052781
8148	0.2042047317
8149	0.2042044095
8150	0.204204392
8151	0.2042013929
8152	0.204200377
8153	0.2042003159
8154	0.2041988029
8155	0.2041977941
8156	0.2041971227
8157	0.2041963641
8158	0.2041959038
8159	0.2041953976
8160	0.2041948918
8161	0.2041943592
8162	0.204193721
8163	0.2041921515
8164	0.2041917991
8165	0.2041903764
8166	0.2041873622
8167	0.2041852799
8168	0.2041824708
8169	0.2041800176
8170	0.2041784044
8171	0.2041768438
8172	0.2041757247
8173	0.204174803
8174	0.2041738144
8175	0.2041724444
8176	0.2041699807
8177	0.2041698751
8178	0.2041687966
8179	0.2041669775
8180	0.2041641466
8181	0.2041632841
8182	0.2041623316
8183	0.2041613418
8184	0.2041589494
8185	0.2041586616
8186	0.2041536103
8187	0.2041525519
8188	0.2041501775
8189	0.2041487753
8190	0.204145606
8191	0.2041393354
8192	0.2041392844
8193	0.2041378572
8194	0.2041339972
8195	0.2041336617
8196	0.2041333584
8197	0.2041314773
8198	0.2041284613
8199	0.2041277949
8200	0.2041272457
8201	0.2041260674
8202	0.2041247718
8203	0.2041211226
8204	0.2041205832
8205	0.2041192294
8206	0.2041169862
8207	0.2041163596
8208	0.2041155296
8209	0.2041141144
8210	0.2041102696
8211	0.2041087063
8212	0.204107514
8213	0.2041065209
8214	0.204106293
8215	0.2041045442
8216	0.2041028724
8217	0.2041015686
8218	0.2041009329
8219	0.2041006867
8220	0.2040978763
8221	0.2040969471
8222	0.2040932396
8223	0.204090016
8224	0.2040884499
8225	0.2040863919
8226	0.2040850879
8227	0.204084953
8228	0.2040843226
8229	0.2040820786
8230	0.204080895
8231	0.2040802049
8232	0.2040786338
8233	0.2040775755
8234	0.2040774528
8235	0.2040758503
8236	0.2040731209
8237	0.204073081
8238	0.2040727382
8239	0.2040715981
8240	0.204068846
8241	0.2040678401
8242	0.2040670428
8243	0.2040664196
8244	0.2040661154
8245	0.2040639638
8246	0.2040622663
8247	0.2040613048
8248	0.2040595079
8249	0.2040562523
8250	0.2040540715
8251	0.2040529912
8252	0.2040493221
8253	0.2040480827
8254	0.2040478869
8255	0.2040441133
8256	0.2040432693
8257	0.2040427299
8258	0.2040423795
8259	0.2040413924
8260	0.2040402725
8261	0.2040400953
8262	0.2040379768
8263	0.2040363269
8264	0.2040344108
8265	0.2040331609
8266	0.2040330208
8267	0.2040314476
8268	0.2040298386
8269	0.2040295409
8270	0.2040292849
8271	0.20402818
8272	0.2040233621
8273	0.2040217643
8274	0.2040206291
8275	0.2040189558
8276	0.2040180899
8277	0.2040157853
8278	0.2040148209
8279	0.2040131579
8280	0.2040120517
8281	0.2040109216
8282	0.2040068213
8283	0.2040057168
8284	0.2040049578
8285	0.2040044773
8286	0.2040027305
8287	0.20400207
8288	0.2039998518
8289	0.2039966885
8290	0.2039953647
8291	0.2039943401
8292	0.2039934935
8293	0.2039909291
8294	0.2039903944
8295	0.203988751
8296	0.2039872542
8297	0.203986211
8298	0.2039836845
8299	0.2039827753
8300	0.203978336
8301	0.2039733121
8302	0.203972332
8303	0.2039711304
8304	0.2039709674
8305	0.2039688782
8306	0.2039684373
8307	0.203967106
8308	0.2039666947
8309	0.2039657639
8310	0.2039645192
8311	0.2039638593
8312	0.2039610318
8313	0.2039606703
8314	0.2039606685
8315	0.2039598022
8316	0.2039595635
8317	0.2039574457
8318	0.2039564654
8319	0.2039557911
8320	0.2039544405
8321	0.2039530999
8322	0.2039513456
8323	0.2039501856
8324	0.2039498537
8325	0.2039483119
8326	0.2039474706
8327	0.2039457731
8328	0.2039428185
8329	0.2039413652
8330	0.2039407434
8331	0.2039376333
8332	0.203935992
8333	0.203934369
8334	0.20393247
8335	0.2039310954
8336	0.2039303808
8337	0.2039293999
8338	0.2039281014
8339	0.203926941
8340	0.2039254868
8341	0.2039248603
8342	0.2039228398
8343	0.2039189007
8344	0.2039167464
8345	0.2039150092
8346	0.2039110446
8347	0.2039100184
8348	0.2039064631
8349	0.2039042231
8350	0.2039027007
8351	0.2039021516
8352	0.2039007211
8353	0.203899186
8354	0.203898795
8355	0.2038974378
8356	0.203896333
8357	0.2038962837
8358	0.2038949456
8359	0.2038937707
8360	0.2038932726
8361	0.2038913333
8362	0.2038885491
8363	0.2038883287
8364	0.2038876806
8365	0.2038876578
8366	0.2038862047
8367	0.2038857937
8368	0.2038843122
8369	0.2038836896
8370	0.2038802458
8371	0.2038798288
8372	0.203874776
8373	0.2038729364
8374	0.2038718086
8375	0.2038709056
8376	0.2038690175
8377	0.2038687985
8378	0.2038686133
8379	0.2038667805
8380	0.2038666276
8381	0.2038663504
8382	0.2038661526
8383	0.2038634592
8384	0.2038634321
8385	0.2038632069
8386	0.2038621963
8387	0.203860288
8388	0.2038587532
8389	0.2038587211
8390	0.2038561292
8391	0.2038560011
8392	0.2038531115
8393	0.2038512492
8394	0.203849506
8395	0.2038480276
8396	0.2038466411
8397	0.203845028
8398	0.2038408407
8399	0.2038398505
8400	0.2038393779
8401	0.203836508
8402	0.2038362123
8403	0.2038349483
8404	0.2038343226
8405	0.2038339961
8406	0.2038326137
8407	0.2038321796
8408	0.2038320545
8409	0.2038302717
8410	0.2038291405
8411	0.2038281846
8412	0.203827679
8413	0.2038257389
8414	0.2038232451
8415	0.2038223014
8416	0.2038212925
8417	0.2038196549
8418	0.2038184134
8419	0.203818318
8420	0.203816719
8421	0.2038160191
8422	0.2038134052
8423	0.2038083971
8424	0.203808104
8425	0.2038077397
8426	0.2038051201
8427	0.2038034461
8428	0.2038028945
8429	0.203802636
8430	0.2038016389
8431	0.2038013534
8432	0.2038012391
8433	0.2038010763
8434	0.2037988599
8435	0.2037987721
8436	0.2037981573
8437	0.2037978097
